id,label
14194,057807
14195,499374
14196,281171
14197,563L3
14198,Q48082
14199,0F321
14200,4D681
14201,86642
14202,J4875
14203,66819
14204,390217
14205,W63196
14206,7L931
14207,423684
14208,928987
14209,82Y822
14210,42268
14211,6112D
14212,94Z47
14213,509609
14214,88E52
14215,535817
14216,252508
14217,98602
14218,673912
14219,Q85728
14220,341684
14221,55W604
14222,683652
14223,520667
14224,57Z97
14225,28477Z
14226,03827
14227,22948
14228,675964
14229,5U566
14230,62528
14231,480777
14232,3H4079
14233,09595
14234,58691
14235,5W036
14236,B3145
14237,93799P
14238,566J3
14239,1T8485
14240,F1635
14241,58011
14242,417542
14243,U46224
14244,006859
14245,3X281
14246,913Z3
14247,419591
14248,26811
14249,2R531
14250,38207
14251,00015
14252,59921
14253,028725
14254,536558
14255,011N3
14256,D5305
14257,09186
14258,61224
14259,05470
14260,66205
14261,5144K0
14262,33163B
14263,99385
14264,80322
14265,0L8709
14266,0D2643
14267,344649
14268,Y55388
14269,M99130
14270,81M046
14271,2439E8
14272,96131V
14273,087944
14274,5553W4
14275,46890
14276,9112Z
14277,054V55
14278,70312
14279,27M62
14280,83217
14281,331619
14282,B7285
14283,48235
14284,397065
14285,44303
14286,238A8
14287,53972
14288,T0905
14289,E98594
14290,5H4417
14291,727636
14292,692342
14293,22G956
14294,C8310
14295,1Z6975
14296,857048
14297,39330
14298,354145
14299,02508
14300,701600
14301,22Z57
14302,1K686
14303,4430F
14304,64Y82
14305,630587
14306,91125
14307,761845
14308,59337
14309,96354
14310,62H97
14311,48165
14312,85947
14313,96337T
14314,2B7511
14315,87790
14316,90942
14317,168382
14318,4973S0
14319,05F17
14320,502138
14321,01430
14322,33699
14323,57052
14324,7Q756
14325,681608
14326,5T5239
14327,85944
14328,9251L
14329,771629
14330,512T3
14331,905458
14332,K62428
14333,66Q762
14334,239H05
14335,82030
14336,91945
14337,970666
14338,936738
14339,8662C8
14340,77773
14341,2533P
14342,W68266
14343,537S8
14344,76E938
14345,142165
14346,69136V
14347,96344N
14348,H8315
14349,6K716
14350,375934
14351,827B3
14352,M8490
14353,964R51
14354,7695Z
14355,59075
14356,63M590
14357,B0045
14358,1024F
14359,52G624
14360,04546
14361,06Q52
14362,350216
14363,628N75
14364,44F27
14365,6466C
14366,9H3681
14367,370359
14368,835067
14369,827383
14370,998661
14371,83649
14372,642290
14373,597085
14374,22264
14375,50W82
14376,92046
14377,872362
14378,15763
14379,94H87
14380,024627
14381,1017S2
14382,S46798
14383,0864M
14384,02140
14385,43021
14386,382N3
14387,A0720
14388,046191
14389,76350
14390,364549
14391,56086
14392,9732G
14393,E02576
14394,710698
14395,B9115
14396,44845
14397,36J47
14398,98659
14399,544V05
14400,908R45
14401,266844
14402,384073
14403,966J97
14404,8570M0
14405,59177
14406,70K12
14407,994564
14408,08202
14409,064E8
14410,286821
14411,57797
14412,092140
14413,9604A
14414,24763
14415,069601
14416,93556
14417,214351
14418,23540
14419,12L17
14420,710694
14421,9S176
14422,26850
14423,54559
14424,4980E4
14425,6D4911
14426,20E104
14427,72590
14428,910201
14429,67537
14430,G74808
14431,661134
14432,K22714
14433,120L3
14434,91132
14435,68811
14436,225642
14437,68S72
14438,21C176
14439,39025X
14440,759801
14441,048797
14442,12E02
14443,698480
14444,3D501
14445,9777U6
14446,32062
14447,46D87
14448,482D3
14449,31W42
14450,51210
14451,A61128
14452,7J6675
14453,H8315
14454,889092
14455,1J591
14456,671467
14457,645U8
14458,03986
14459,0F1463
14460,69U468
14461,8212G2
14462,74074B
14463,5950A6
14464,4373H
14465,095288
14466,751610
14467,05035
14468,1K686
14469,988126
14470,583898
14471,765479
14472,931037
14473,202059
14474,5P8889
14475,648P73
14476,14792
14477,983206
14478,7X811
14479,73683
14480,A2550
14481,S8480
14482,06402N
14483,772092
14484,08448
14485,028V25
14486,88971
14487,065510
14488,3X6103
14489,42643
14490,50137
14491,797662
14492,5C746
14493,306400
14494,274543
14495,14471
14496,91951
14497,6E966
14498,Y75492
14499,37281
14500,58184V
14501,47873V
14502,03389P
14503,63435
14504,500091
14505,42162
14506,7J4635
14507,Q26944
14508,9503J
14509,7D4845
14510,01938
14511,53Q552
14512,474635
14513,507490
14514,10587D
14515,52P97
14516,05274
14517,4823J
14518,06860
14519,39M902
14520,798X3
14521,38070
14522,13680
14523,256601
14524,50757
14525,59080
14526,550894
14527,30282
14528,6X851
14529,698489
14530,355511
14531,50264
14532,280V09
14533,4025W2
14534,62533
14535,763H3
14536,B4845
14537,674897
14538,B2185
14539,4269H
14540,04433
14541,P0545
14542,0J0371
14543,2N3903
14544,586844
14545,40747
14546,08055
14547,45058
14548,73255B
14549,7161P
14550,231614
14551,46357
14552,5391V
14553,502141
14554,38723
14555,50267
14556,837969
14557,9628G2
14558,6R1607
14559,7043F
14560,956321
14561,64282
14562,Q13442
14563,9017G
14564,47Z27
14565,102280
14566,47U764
14567,6G796
14568,768H55
14569,339B39
14570,9M626
14571,54596
14572,48279
14573,474D33
14574,7R6533
14575,4004E
14576,95602
14577,45238
14578,309X3
14579,8042G8
14580,235703
14581,6389R
14582,079843
14583,85740
14584,87721
14585,B4315
14586,72244
14587,55178
14588,01344
14589,5231H
14590,558641
14591,04061
14592,45064
14593,1054T
14594,791951
14595,618638
14596,522712
14597,262428
14598,03J87
14599,26436
14600,66671B
14601,850906
14602,7X801
14603,11245
14604,646388
14605,249807
14606,775723
14607,22E632
14608,G8200
14609,046183
14610,500085
14611,22716
14612,031H3
14613,170426
14614,138079
14615,81U72
14616,214656
14617,330942
14618,80686
14619,63Q158
14620,65507D
14621,25660H
14622,102273
14623,93822P
14624,78735
14625,17C622
14626,6V8395
14627,380022
14628,50143
14629,64282
14630,62X07
14631,64173
14632,661132
14633,78391R
14634,6662R
14635,M91946
14636,891B3
14637,88961
14638,729682
14639,55509
14640,7271X
14641,1897M0
14642,101788
14643,82678
14644,U2630
14645,360452
14646,0X9843
14647,35Q400
14648,30010
14649,64709
14650,83165X
14651,489526
14652,8W936
14653,09008Z
14654,9251L
14655,998028
14656,659082
14657,89660
14658,8369A
14659,666715
14660,6075S
14661,2L541
14662,81471
14663,215218
14664,0684L
14665,8F691
14666,693415
14667,80U22
14668,70727
14669,85739
14670,069600
14671,51728
14672,966P03
14673,9M506
14674,1G516
14675,575700
14676,9X3131
14677,815D03
14678,026852
14679,390097
14680,73816
14681,15493
14682,95459
14683,M6640
14684,5888S2
14685,501344
14686,536558
14687,495F79
14688,328Q8
14689,021Z3
14690,97681R
14691,509608
14692,07574
14693,661219
14694,837104
14695,16707
14696,897L3
14697,564578
14698,3928Y6
14699,48841
14700,Y47116
14701,94Y190
14702,675J57
14703,796042
14704,01976D
14705,G37176
14706,307K8
14707,82687
14708,92N07
14709,357563
14710,855000
14711,231H15
14712,358X07
14713,64772
14714,060615
14715,717405
14716,772T89
14717,L7405
14718,691Z65
14719,152407
14720,718891
14721,9R3079
14722,43985
14723,6327Q
14724,37864
14725,0022V
14726,964774
14727,S11234
14728,958634
14729,537K8
14730,737873
14731,058560
14732,77759
14733,04800
14734,46185
14735,87712
14736,080R31
14737,0D631
14738,1R0537
14739,4638F
14740,H3815
14741,585950
14742,76808
14743,5U596
14744,24896
14745,068808
14746,522712
14747,60484
14748,C8710
14749,811182
14750,0N691
14751,14193
14752,38X07
14753,7169M
14754,G06472
14755,937183
14756,54539
14757,5N261
14758,89836
14759,20223
14760,6P8761
14761,98352
14762,52568
14763,556X05
14764,489528
14765,G1850
14766,3160T
14767,66C32
14768,258654
14769,76957
14770,67664
14771,98598
14772,6S676
14773,946T85
14774,698R81
14775,786443
14776,92348
14777,A8010
14778,379T83
14779,546795
14780,43E190
14781,023866
14782,38U52
14783,295R3
14784,Y08518
14785,15G02
14786,7L6433
14787,4281X
14788,K38696
14789,55745
14790,618639
14791,6T7779
14792,S20668
14793,30Y82
14794,60755
14795,821246
14796,20L07
14797,138078
14798,251846
14799,28450
14800,332982
14801,7516S0
14802,00685T
14803,0W816
14804,88163
14805,93U694
14806,08642
14807,20938
14808,08650
14809,671464
14810,974764
14811,402H3
14812,17861Z
14813,7S466
14814,53M02
14815,07942R
14816,53449P
14817,82064
14818,K3650
14819,00534
14820,07G798
14821,C6210
14822,776532
14823,783914
14824,40N27
14825,50894
14826,66106
14827,791N05
14828,44301
14829,6239Y0
14830,15354
14831,786U8
14832,09197
14833,89651
14834,984996
14835,077795
14836,85053
14837,67285
14838,097333
14839,812534
14840,029Y8
14841,744841
14842,43198
14843,948234
14844,694384
14845,318P21
14846,294842
14847,349364
14848,616582
14849,304J65
14850,366592
14851,7935G2
14852,08154
14853,237757
14854,62531
14855,3D0757
14856,5F0961
14857,Y6440
14858,16U82
14859,11996
14860,7596S
14861,64E202
14862,5757M4
14863,792Z53
14864,132591
14865,165434
14866,138069
14867,3V551
14868,5165G4
14869,965493
14870,83888
14871,768010
14872,495F79
14873,9T411
14874,409196
14875,4827X
14876,365X3
14877,58626
14878,27778
14879,031V45
14880,25700
14881,3J2311
14882,26938
14883,2X3659
14884,757K8
14885,V3435
14886,9942E0
14887,134639
14888,282295
14889,64556
14890,928984
14891,204105
14892,81509Z
14893,983206
14894,H7495
14895,390761
14896,2276K2
14897,554548
14898,7695W0
14899,66099
14900,42088
14901,52402
14902,0B421
14903,93242
14904,260V97
14905,K4340
14906,6U756
14907,8B3167
14908,15737
14909,Y0780
14910,07737Z
14911,5N8603
14912,392256
14913,37864
14914,67U82
14915,044611
14916,112027
14917,058950
14918,730503
14919,146266
14920,60487
14921,174526
14922,776528
14923,10575
14924,61525
14925,3948W8
14926,806797
14927,67535
14928,744845
14929,56660
14930,22295D
14931,G53342
14932,43428
14933,903417
14934,2277Y
14935,22758
14936,044620
14937,423685
14938,69751J
14939,23542
14940,A45700
14941,37K972
14942,J7865
14943,31727
14944,368316
14945,H6545
14946,868608
14947,348F71
14948,95927D
14949,42077
14950,397T65
14951,27626
14952,74634
14953,14196
14954,0009Q
14955,090091
14956,39667
14957,497255
14958,857052
14959,746894
14960,713717
14961,3N0451
14962,830968
14963,66U62
14964,94578
14965,M2760
14966,54226L
14967,910550
14968,0045M
14969,543190
14970,64053
14971,166332
14972,621876
14973,Q64832
14974,32457
14975,754B99
14976,03U284
14977,06230
14978,97070
14979,937996
14980,692340
14981,896P3
14982,7V2789
14983,U6000
14984,75862
14985,833701
14986,10254
14987,X6765
14988,662618
14989,646349
14990,C16434
14991,903V17
14992,046191
14993,216718
14994,9X9589
14995,328258
14996,09126
14997,044690
14998,2H991
14999,8705G
15000,648276
15001,58944
15002,54E52
15003,468491
15004,6R701
15005,66C22
15006,361654
15007,92216
15008,790532
15009,798597
15010,568F77
15011,D2395
15012,36176
15013,W2110
15014,29674
15015,050758
15016,15731
15017,52262
15018,76005X
15019,603957
15020,3Z0259
15021,966817
15022,02389
15023,K24882
15024,998027
15025,646238
15026,07Q700
15027,75721
15028,22T77
15029,15762
15030,15035V
15031,S48276
15032,7053B
15033,390L19
15034,16713
15035,239552
15036,880547
15037,S00010
15038,37875
15039,633L3
15040,924890
15041,K2750
15042,91124
15043,90467
15044,76588
15045,11583
15046,2898Z
15047,41Q582
15048,K00094
15049,966R3
15050,48S970
15051,73514
15052,212292
15053,80908
15054,08518
15055,4U756
15056,8070Q2
15057,212300
15058,998367
15059,83691
15060,78200
15061,D3365
15062,42J77
15063,7549Q
15064,70D47
15065,9T091
15066,081466
15067,901368
15068,54S52
15069,85295X
15070,2573U
15071,799708
15072,155F99
15073,70364
15074,86388
15075,3Z2241
15076,78W336
15077,122269
15078,465619
15079,277P3
15080,04Q32
15081,239561
15082,400342
15083,13710
15084,57126
15085,26811
15086,17324
15087,73686
15088,8259S
15089,21638
15090,86160
15091,5865Y
15092,V7485
15093,30579
15094,12W838
15095,24825
15096,8Z601
15097,Q49798
15098,326214
15099,78863
15100,8590Y0
15101,801112
15102,06H77
15103,50282
15104,713724
15105,88435
15106,784390
15107,15088
15108,250130
15109,77972
15110,86918
15111,328258
15112,13724
15113,U6000
15114,048787
15115,92T87
15116,545066
15117,1969K0
15118,99022
15119,68376
15120,811181
15121,934690
15122,W74530
15123,1V491
15124,88893
15125,998366
15126,71M404
15127,844114
15128,540212
15129,452T3
15130,235247
15131,14794
15132,Y54276
15133,38722
15134,A90300
15135,02583
15136,G53970
15137,60449
15138,757283
15139,91K82
15140,040601
15141,F9805
15142,75T57
15143,88259D
15144,29G738
15145,54548
15146,V9555
15147,79S510
15148,956666
15149,642248
15150,981974
15151,J0975
15152,044691
15153,539F3
15154,85054
15155,006378
15156,55K62
15157,48223
15158,35946
15159,04R37
15160,802988
15161,400995
15162,51442R
15163,1K466
15164,973Z3
15165,Q50484
15166,087102
15167,9T5003
15168,78619
15169,315X75
15170,W1810
15171,65507
15172,455379
15173,33P87
15174,826874
15175,720941
15176,127R33
15177,60380
15178,52528
15179,8W096
15180,9V761
15181,716841
15182,320F3
15183,65V37
15184,652495
15185,047Q8
15186,644289
15187,5813D
15188,3C776
15189,030775
15190,764R57
15191,100230
15192,4H391
15193,377979
15194,99008
15195,44303
15196,247759
15197,507B95
15198,36159
15199,55310
15200,98414
15201,8488M0
15202,099F41
15203,59290
15204,7014A8
15205,8146L
15206,327526
15207,69U348
15208,592081
15209,36M72
15210,710700
15211,25V87
15212,5V4747
15213,97G734
15214,366N3
15215,235236
15216,547P07
15217,065984
15218,874404
15219,0961U
15220,Y8500
15221,64852
15222,3702Q4
15223,96C862
15224,289L3
15225,61850
15226,7053B
15227,53136
15228,44654
15229,71M42
15230,599134
15231,764835
15232,502K8
15233,13R27
15234,827383
15235,60622
15236,390754
15237,76588
15238,345J83
15239,738691
15240,00040L
15241,994271
15242,1F9009
15243,9X8233
15244,624D83
15245,K5350
15246,Q8510
15247,484969
15248,144208
15249,04060P
15250,06598
15251,X4155
15252,96551
15253,670808
15254,61343
15255,66903
15256,331621
15257,S89838
15258,33A638
15259,63270
15260,B4845
15261,221N3
15262,796687
15263,068812
15264,568679
15265,35238
15266,88162
15267,49367
15268,71467
15269,8P791
15270,89112B
15271,144957
15272,49563
15273,288693
15274,324162
15275,278204
15276,Q31620
15277,677033
15278,7915U2
15279,0213H
15280,617776
15281,754593
15282,62750
15283,840P3
15284,685042
15285,99562
15286,K6070
15287,300256
15288,099734
15289,735837
15290,7014A8
15291,55U92
15292,M1600
15293,9V5699
15294,4665P
15295,984997
15296,744842
15297,82343
15298,05879
15299,212617
15300,690288
15301,9859C
15302,Q33894
15303,61G32
15304,615729
15305,28485
15306,288688
15307,895231
15308,77K32
15309,695456
15310,17453
15311,41C536
15312,665315
15313,96Y590
15314,96546
15315,04M598
15316,055831
15317,257995
15318,G5000
15319,46895
15320,983206
15321,G2060
15322,86769
15323,13929
15324,060X3
15325,M75722
15326,19X97
15327,90300
15328,P2785
15329,6548V
15330,63942
15331,36J47
15332,08206
15333,227692
15334,956666
15335,850909
15336,101780
15337,639J3
15338,210569
15339,4839N
15340,891129
15341,49694
15342,90106
15343,884977
15344,Q80896
15345,788355
15346,218E8
15347,9420K4
15348,099J81
15349,343733
15350,14B97
15351,R6035
15352,M5490
15353,70H27
15354,9F9229
15355,52949
15356,W1960
15357,736648
15358,94130
15359,1671W
15360,38N07
15361,004804
15362,52967B
15363,04R37
15364,985261
15365,90104
15366,2G936
15367,603216
15368,42265
15369,45538X
15370,738691
15371,72089
15372,89656
15373,A85566
15374,626J17
15375,415490
15376,0V0335
15377,480R83
15378,18888
15379,140783
15380,84973
15381,023870
15382,94270
15383,972707
15384,982954
15385,89149
15386,76K944
15387,1B731
15388,513696
15389,8887G
15390,96967
15391,608389
15392,505443
15393,899M8
15394,27681
15395,800137
15396,699556
15397,30E02
15398,50440
15399,88119
15400,960752
15401,79765X
15402,7005Q4
15403,7X681
15404,92139
15405,F7695
15406,545064
15407,39S306
15408,92340
15409,546358
15410,052882
15411,2822K2
15412,54C42
15413,968866
15414,57226
15415,013T17
15416,38602
15417,73510
15418,038550
15419,59B77
15420,3N891
15421,178618
15422,39689J
15423,9N4997
15424,89103
15425,241T3
15426,376338
15427,88961
15428,4843W
15429,22782
15430,053788
15431,55F57
15432,M8710
15433,354154
15434,14795
15435,531718
15436,97333
15437,603T19
15438,006856
15439,145E8
15440,89899
15441,49878
15442,66902
15443,55509
15444,G16620
15445,50438
15446,218M8
15447,900G8
15448,C32634
15449,837105
15450,734592
15451,648437
15452,6770Y8
15453,038545
15454,72559J
15455,4968Y
15456,390L19
15457,46185
15458,1236T
15459,61341
15460,5453R
15461,98Y020
15462,371D3
15463,9T291
15464,26440
15465,611637
15466,95986
15467,47585H
15468,954W8
15469,495F79
15470,57806
15471,98950
15472,96541L
15473,410580
15474,970Z3
15475,865233
15476,5324W0
15477,48704
15478,04P97
15479,0K886
15480,013617
15481,090093
15482,50284
15483,653P31
15484,235707
15485,74B87
15486,640245
15487,186A8
15488,9525V
15489,62Q770
15490,30435Z
15491,4878N
15492,94131
15493,E31038
15494,4955D
15495,71W788
15496,5A226
15497,31649
15498,91362
15499,55182
15500,463F3
15501,15H17
15502,400999
15503,9321E
15504,046658
15505,771617
15506,62068P
15507,R0425
15508,59278
15509,9T9839
15510,31049H
15511,700532
15512,225645
15513,7776D
15514,22716
15515,69634
15516,42644
15517,771629
15518,27C590
15519,765948
15520,839670
15521,G2110
15522,60452
15523,39559
15524,390216
15525,990P3
15526,93999
15527,91881
15528,651B3
15529,694307
15530,10484
15531,0P3857
15532,54548
15533,586X3
15534,239803
15535,620677
15536,145P3
15537,8804N
15538,727632
15539,828922
15540,D4125
15541,48401
15542,888C8
15543,27845T
15544,S0220
15545,54Z47
15546,946189
15547,833011
15548,4Y526
15549,278634
15550,64U244
15551,4474D
15552,65907B
15553,068810
15554,7633D
15555,87486
15556,878507
15557,07P87
15558,32E62
15559,0T7613
15560,787D13
15561,815275
15562,429090
15563,35132
15564,915B3
15565,K9290
15566,166326
15567,39334
15568,384115
15569,3318N
15570,D1705
15571,818F3
15572,345777
15573,98525P
15574,781868
15575,Y9560
15576,315970
15577,392309
15578,62004
15579,044690
15580,67676
15581,0685V
15582,134637
15583,5J341
15584,706A8
15585,27693
15586,090093
15587,86768
15588,374303
15589,74290
15590,70E630
15591,74530
15592,19S92
15593,219496
15594,7N811
15595,28453
15596,138079
15597,56514
15598,330Y8
15599,56A82
15600,620680
15601,497321
15602,650490
15603,9531A4
15604,671462
15605,4H7725
15606,6J1375
15607,081H65
15608,995983
15609,78633
15610,C78202
15611,50880
15612,7H5717
15613,76594N
15614,N5405
15615,257U8
15616,6B0443
15617,568679
15618,39B77
15619,701431
15620,608053
15621,66671B
15622,U55182
15623,0852B
15624,23866
15625,51846
15626,1419Y
15627,37506
15628,70659
15629,465629
15630,68312
15631,212301
15632,91896
15633,79E046
15634,96S720
15635,E59274
15636,94570
15637,0639M6
15638,772095
15639,689795
15640,778582
15641,64581
15642,06X37
15643,004804
15644,5W926
15645,84K858
15646,42310
15647,88827
15648,4E696
15649,196961
15650,A5510
15651,996614
15652,82H87
15653,4474Y
15654,715356
15655,0K506
15656,X4105
15657,737Y8
15658,837981
15659,731731
15660,858K8
15661,1419Y
15662,27750
15663,E7450
15664,42R87
15665,8477T
15666,66327
15667,87751
15668,2T8213
15669,9K256
15670,59P07
15671,790534
15672,022580
15673,406K8
15674,025915
15675,01607
15676,9675C0
15677,747N3
15678,648436
15679,99S366
15680,18S712
15681,06014
15682,733H79
15683,157Y8
15684,354156
15685,505506
15686,14S92
15687,22759
15688,504190
15689,838M8
15690,4874G0
15691,762796
15692,7R6533
15693,8723E6
15694,6X2723
15695,59849
15696,7634A8
15697,541963
15698,0N4269
15699,763438
15700,224896
15701,93C92
15702,B8895
15703,01602
15704,239804
15705,22732
15706,00536
15707,730496
15708,88876
15709,38232
15710,92529
15711,92305
15712,P8645
15713,1J021
15714,69B77
15715,296885
15716,020708
15717,06Y72
15718,66598
15719,254548
15720,05856N
15721,661218
15722,7586M2
15723,91N07
15724,8W096
15725,05M780
15726,82R57
15727,54K72
15728,754P3
15729,4Y246
15730,72356
15731,C6230
15732,95251
15733,5365S4
15734,K0270
15735,54243
15736,466Y8
15737,861144
15738,002759
15739,857054
15740,61320
15741,052894
15742,49695
15743,50500
15744,925696
15745,652492
15746,3J0501
15747,47107
15748,414762
15749,27835
15750,441380
15751,6T8433
15752,239N3
15753,15737
15754,J2255
15755,68S62
15756,665315
15757,638206
15758,701603
15759,Q9270
15760,598D3
15761,882957
15762,39894B
15763,55078
15764,23C512
15765,M8710
15766,81651L
15767,202063
15768,36187
15769,66761
15770,939231
15771,727F41
15772,5L1421
15773,503406
15774,342601
15775,740737
15776,50443
15777,9351M8
15778,136684
15779,86776
15780,742314
15781,013619
15782,351414
15783,388208
15784,7K956
15785,642251
15786,3G236
15787,11234
15788,8234C
15789,1237Y
15790,774391
15791,23690
15792,7Z8655
15793,07553
15794,73696
15795,255E8
15796,5J191
15797,759338
15798,88E100
15799,29680
15800,31728
15801,53028
15802,16610
15803,76533
15804,9B211
15805,43986
15806,9904C2
15807,64Q242
15808,091711
15809,146261
15810,58010
15811,07491
15812,077372
15813,587993
15814,50490
15815,90414
15816,765963
15817,970658
15818,U37874
15819,38598
15820,10W942
15821,02275H
15822,455B91
15823,68001
15824,7P5481
15825,91365
15826,6P7029
15827,75P67
15828,06266D
15829,8K066
15830,M14668
15831,767999
15832,02015
15833,714P3
15834,427778
15835,98197D
15836,20069
15837,947065
15838,634T3
15839,02498
15840,2W826
15841,949112
15842,339633
15843,1009L
15844,540221
15845,5870W
15846,4634R
15847,324165
15848,02133
15849,39G12
15850,0E746
15851,174527
15852,8952Q2
15853,R6515
15854,Q85260
15855,683653
15856,46890
15857,85090F
15858,Q30774
15859,89833
15860,28864
15861,G27688
15862,757751
15863,J6205
15864,L8125
15865,904050
15866,27519
15867,077807
15868,8K436
15869,96633
15870,7L7775
15871,88434
15872,75704
15873,949112
15874,104326
15875,37U12
15876,8461C2
15877,M05522
15878,49D17
15879,S85896
15880,654P3
15881,8849S0
15882,659L85
15883,473815
15884,837112
15885,3X281
15886,6J8397
15887,Q1940
15888,965494
15889,23681
15890,026D79
15891,495999
15892,84774
15893,15N77
15894,90473
15895,938F3
15896,283227
15897,700534
15898,960752
15899,302305
15900,86845
15901,5P651
15902,Y20222
15903,52427
15904,50902
15905,W1810
15906,00140
15907,47525
15908,2A686
15909,2R2559
15910,076306
15911,566632
15912,38Y92
15913,646347
15914,86075
15915,618638
15916,833016
15917,0528K4
15918,78638
15919,90746
15920,274530
15921,79822
15922,644342
15923,56360
15924,04879P
15925,N6755
15926,461H3
15927,83M12
15928,245476
15929,392810
15930,08204
15931,6E376
15932,7P4593
15933,31654
15934,07G72
15935,011A8
15936,82601
15937,6B3923
15938,626824
15939,73700
15940,C82020
15941,D1635
15942,1476W
15943,278200
15944,78187Z
15945,23867
15946,65945
15947,03824
15948,074800
15949,Y44136
15950,81847
15951,2K876
15952,729687
15953,86Y268
15954,T0905
15955,572768
15956,247523
15957,775715
15958,9D4025
15959,5799T
15960,528X3
15961,594134
15962,345780
15963,95278
15964,9E606
15965,30772
15966,73173R
15967,23923
15968,M6910
15969,396909
15970,796046
15971,8T971
15972,903418
15973,911D3
15974,972964
15975,168373
15976,69639
15977,6880N
15978,626831
15979,28461
15980,B6045
15981,0461K6
15982,089147
15983,40044
15984,218764
15985,104326
15986,455391
15987,511655
15988,0259W8
15989,893822
15990,26G736
15991,K08502
15992,386B27
15993,89A856
15994,48390
15995,2V0249
15996,62425
15997,56409
15998,K77774
15999,080333
16000,825337
16001,14Z67
16002,104323
16003,27382
16004,38607
16005,88704
16006,513703
16007,3711M
16008,94387
16009,65F17
16010,771T21
16011,2745G0
16012,361650
16013,1958G
16014,280682
16015,N8645
16016,784385
16017,693415
16018,4N841
16019,82302
16020,46185
16021,689Z05
16022,50273
16023,8804N
16024,31M32
16025,777771
16026,63583
16027,64843X
16028,35950
16029,88259D
16030,04329
16031,769576
16032,0160X
16033,77F27
16034,5450E8
16035,95A62
16036,75491
16037,99552
16038,049684
16039,16515
16040,055825
16041,59341
16042,507553
16043,9441C0
16044,6T631
16045,55249X
16046,908497
16047,94384
16048,19696R
16049,778579
16050,076307
16051,55435F
16052,4R3815
16053,546353
16054,78200
16055,3125E0
16056,00994
16057,5543E0
16058,50911
16059,761B85
16060,870312
16061,235246
16062,524Z57
16063,52111
16064,020L3
16065,M68000
16066,3077Q
16067,A7040
16068,616240
16069,57794
16070,34504
16071,533P69
16072,53137
16073,47X37
16074,00998
16075,0000J
16076,90P27
16077,613C8
16078,786768
16079,84537
16080,18890
16081,07M52
16082,044613
16083,810487
16084,07X27
16085,063939
16086,532448
16087,U3620
16088,064707
16089,K1730
16090,0259W8
16091,065987
16092,843X3
16093,768249
16094,64850
16095,256Z81
16096,5Q356
16097,39918
16098,016X11
16099,644337
16100,7480C
16101,H8365
16102,56353
16103,75963
16104,16712
16105,6019G6
16106,640195
16107,09133
16108,31609
16109,788D17
16110,6B441
16111,811F79
16112,32828
16113,018669
16114,043M8
16115,15398
16116,543Z09
16117,341683
16118,8J1745
16119,G2110
16120,773675
16121,W7340
16122,218755
16123,731P33
16124,066761
16125,671462
16126,134637
16127,538604
16128,17321
16129,735L3
16130,59096
16131,72479
16132,382029
16133,85003
16134,02061
16135,8433V
16136,04800
16137,M5750
16138,9Z8659
16139,773665
16140,05468
16141,096T41
16142,599131
16143,57482P
16144,364547
16145,099T29
16146,144V45
16147,88874
16148,8931E2
16149,8591K2
16150,33011
16151,33019
16152,437W8
16153,811182
16154,25733
16155,911D3
16156,G35246
16157,04666R
16158,12622
16159,640201
16160,869A8
16161,534498
16162,14K52
16163,09S728
16164,60A72
16165,95A278
16166,4N5737
16167,48172
16168,995981
16169,396896
16170,Q01348
16171,21546
16172,115Y8
16173,1T831
16174,76314
16175,5L291
16176,000P17
16177,757752
16178,742X91
16179,80E82
16180,64670
16181,5D7865
16182,W86842
16183,55180
16184,60677
16185,40651
16186,2P5643
16187,388210
16188,912253
16189,39806
16190,033894
16191,69571
16192,923M8
16193,35U410
16194,677035
16195,068813
16196,44363
16197,720939
16198,8778N
16199,475857
16200,19496
16201,02503
16202,9T841
16203,64798
16204,220908
16205,60702
16206,77753
16207,49799
16208,384D75
16209,A8630
16210,52498
16211,Y0360
16212,738U8
16213,695468
16214,0435R
16215,826874
16216,02498
16217,59K82
16218,857052
16219,75928
16220,54544
16221,896K8
16222,19762
16223,940L41
16224,91946
16225,68678
16226,60U002
16227,88876
16228,248082
16229,956321
16230,231611
16231,06881R
16232,52T97
16233,3710C
16234,789902
16235,7985C2
16236,636158
16237,90200R
16238,2209K6
16239,034109
16240,W93924
16241,20G526
16242,K67548
16243,C30006
16244,6831R
16245,98366
16246,84411Z
16247,79823
16248,288874
16249,077373
16250,52510
16251,2Z6893
16252,788000
16253,94560
16254,79980
16255,2545F
16256,148304
16257,027C8
16258,56084
16259,063947
16260,8Z061
16261,8P0267
16262,384X69
16263,79258X
16264,087610
16265,70721
16266,6T7745
16267,7Z681
16268,371Y8
16269,837978
16270,2R2075
16271,96131V
16272,057879
16273,8420M4
16274,132585
16275,38722
16276,90753
16277,679555
16278,848L59
16279,784388
16280,396909
16281,19830
16282,80708R
16283,953132
16284,W5900
16285,773L67
16286,N8455
16287,611637
16288,10L67
16289,85S002
16290,0045M
16291,17450
16292,8Q956
16293,910199
16294,82339
16295,868622
16296,0B4803
16297,75980F
16298,5C286
16299,065508
16300,544Y8
16301,590044
16302,66203
16303,3396W4
16304,9633S0
16305,819193
16306,M96306
16307,Z0975
16308,1U766
16309,052806
16310,542697
16311,1643C
16312,206474
16313,00138
16314,554559
16315,E9580
16316,248B3
16317,42604
16318,92338
16319,48V77
